,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Successful Cross,Opposition,
,,0,Quinn Silva,,35,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,4,1,1,0,83.33,0,0,100,,,2,0,2,0,0,1,1,0,0,2,50,8,0,0,0,3,4,1,0,2,11,4,73.33,46.67,42.86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Quinn Silva,,73,Boston Bolts U15,NA,RW,5/28/2023 12:00:00 AM,Round 0528,,0,0,1,0,1,0,0,0,3,1,0,0,1,0,1,1,0,0,1,1,0,50,0,0,75,,100,0,3,1,1,0,0,0,0,0,2,100,7,3,0,0,0,3,2,1,4,7,6,53.85,23.08,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Sam Cunnife,,80,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,1,3,1,0,40,0,1,,,100,0,0,0,0,0,0,0,0,0,0,,7,0,2,2,37,4,12,0,0,46,6,88.46,86.54,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Sam Cunnife,,141,Boston Bolts U15,NA,LCB,5/28/2023 12:00:00 AM,Round 0528,,1,0,0,0,9,0,0,0,6,5,0,0,3,2,5,5,1,12,6,1,0,68.42,0,0,54.55,,60,2,0,0,0,0,0,0,0,0,0,,30,0,6,4,65,8,24,2,0,101,12,89.38,73.45,85.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Vasilian Mbrice,,80,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,4,0,0,0,3,0,0,0,1,0,1,0,0,5,1,2,0,87.5,0,0,100,,100,0,0,1,0,0,0,0,1,0,1,0,12,0,0,1,4,1,0,0,5,16,2,88.89,33.33,66.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Vasilian Mbrice,,33,Boston Bolts U15,NA,CM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,6,0,0,0,3,2,0,0,1,0,0,0,0,5,0,2,0,100,0,0,60,,100,2,0,1,0,0,0,0,1,0,2,0,4,0,0,0,9,2,2,1,4,13,2,86.67,73.33,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,William Recupero,,35,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,100,0,0,,0,,1,0,2,0,0,2,0,0,0,0,100,9,0,0,0,4,3,0,0,2,13,3,81.25,43.75,57.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,William Recupero,,90,Boston Bolts U15,NA,CM,5/28/2023 12:00:00 AM,Round 0528,,1,0,1,0,8,0,0,0,2,4,0,0,0,0,1,1,0,7,2,0,0,77.78,0,0,33.33,,,4,0,2,0,0,2,0,0,0,1,100,32,0,1,0,11,1,1,0,6,44,1,97.78,28.89,92.31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,William Recupero,,33,Boston Bolts U15,NA,RW,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,5,0,1,0,100,0,0,66.67,,,3,0,0,0,0,0,0,0,0,0,,15,0,0,1,4,1,1,0,3,19,2,90.48,28.57,66.67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,William van Buren,,55,Boston Bolts U15,NA,CM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,2,0,0,0,3,3,0,1,1,1,0,0,0,6,2,0,0,75,0,0,50,0,50,0,0,2,0,0,0,0,2,0,0,0,14,0,0,2,27,4,4,2,2,41,6,87.23,70.21,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Kaio Morias,,45,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,83.33,0,0,100,,,2,0,0,0,0,0,0,0,1,0,,6,1,0,0,1,4,0,0,4,7,5,58.33,41.67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Kaio Morias,,64,Boston Bolts U15,NA,RW,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,8,0,0,0,9,5,0,0,0,1,1,0,0,4,0,2,0,100,0,0,64.29,,0,2,0,0,0,0,0,0,0,0,1,,10,1,0,0,7,3,2,1,10,17,4,80.95,47.62,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Brendan Furlonge,,42,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,1,0,4,1,0,0,2,0,0,0,0,0,1,1,1,2,1,3,1,71.43,0,0,100,,,1,0,2,0,0,2,0,0,0,0,100,6,0,0,0,3,5,0,0,2,9,5,64.29,57.14,37.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Ethan Pham,,38,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,100,0,0,,,100,0,0,2,0,0,1,0,1,0,0,50,5,2,0,1,9,1,0,0,1,14,4,77.78,61.11,81.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
,,0,Landon van Buren,,35,Boston Bolts U15,NA,AM,5/28/2023 12:00:00 AM,Round 0528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,100,0,0,,,,2,0,1,0,0,0,1,0,0,1,0,10,1,3,2,18,3,7,0,0,31,6,83.78,70.27,80.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
Running By Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-1,NA,,2750,Boston Bolts U15,NA,NA,5/28/2023 12:00:00 AM,Round 0528,,4,0,5,6,158,4,0,3,112,68,7,4,32,15,56,32,16,178,49,57,7,80.76,1,1,62.22,63.64,68.09,73,6,50,1,1,18,14,16,1,16,38,496,21,27,33,546,133,165,36,129,1069,187,85.11,58.84,77.54,27,5,2,1,3,10,0,0,1,0,0,6,1,1,0,8,0,6,10,3,NA,
